 id, px, py, pz, e, mass, x, y, z, t,                 lstrg, lpart, vx, vy, vz, xstrg, ystrg, istrg
    -1       -0.4587       -0.0634       -0.3362        0.5724        0.0099       -1.6934       -2.9129        0.0000        0.2610        57       2       -0.2459       -0.4146       -0.5271       -1.6934       -2.9129             4
     1       -0.1183        0.1976        0.3046        0.3820        0.0099       -1.6934       -2.9129        0.0000        1.1008        58       1       -0.3113        0.4799        0.7410       -1.6934       -2.9129             4
    -2       -0.0052       -0.0071       -0.0105        0.0148        0.0056       -1.6934       -2.9129        0.0000        1.1008        58       2       -0.3113        0.4799        0.7410       -1.6934       -2.9129             4
     3        0.7944        0.0308       -2.0023        2.1635        0.1990       -1.6934       -2.9129        0.0000        0.4225        59       1        0.2042       -0.0266       -0.9630       -1.6934       -2.9129             4
     2        0.4614       -0.2303       -4.1610        4.1928        0.0056       -1.6934       -2.9129        0.0000        0.4225        59       2        0.2042       -0.0266       -0.9630       -1.6934       -2.9129             4
     1        0.0564        0.0285       -0.0237        0.0682        0.0099       -1.6934       -2.9129        0.0000        0.4225        59       3        0.2042       -0.0266       -0.9630       -1.6934       -2.9129             4
     1        0.0364       -0.0113       -0.4035        0.4055        0.0099       -1.6934       -2.9129        0.0000        3.0782        60       1        0.0869       -0.1937       -0.9667       -1.6934       -2.9129             4
    -2        0.0485       -0.1780       -0.5409        0.5716        0.0056       -1.6934       -2.9129        0.0000        3.0782        60       2        0.0869       -0.1937       -0.9667       -1.6934       -2.9129             4
     1       -0.3346       -0.1786        0.0562        0.3836        0.0099       -2.0840        1.6557        0.0000        0.2048        61       1       -0.5644       -0.5085       -0.4581       -2.0840        1.6557             5
    -2       -0.3525       -0.4404       -0.6139        0.8338        0.0056       -2.0840        1.6557        0.0000        0.2048        61       2       -0.5644       -0.5085       -0.4581       -2.0840        1.6557             5
     2       -0.0017        0.1005        0.1314        0.1655        0.0056       -2.0840        1.6557        0.0000        0.8336        62       1        0.0539        0.3838        0.9170       -2.0840        1.6557             5
    -1        0.0817        0.4699        1.2315        1.3207        0.0099       -2.0840        1.6557        0.0000        0.8336        62       2        0.0539        0.3838        0.9170       -2.0840        1.6557             5
     1        0.3655       -0.9989        3.0185        3.2004        0.0099       -2.0840        1.6557        0.0000        0.3727        63       1        0.1664       -0.2739        0.9217       -2.0840        1.6557             5
    -1        0.2192        0.0367        0.2192        0.3123        0.0099       -2.0840        1.6557        0.0000        0.3727        63       2        0.1664       -0.2739        0.9217       -2.0840        1.6557             5
     1       -0.2109       -0.0622       -0.0384        0.2234        0.0099       -2.0840        1.6557        0.0000        0.1970        64       1        0.4994        0.0301        0.3197       -2.0840        1.6557             5
    -3        0.7670        0.0957        0.3945        0.8903        0.1990       -2.0840        1.6557        0.0000        0.1970        64       2        0.4994        0.0301        0.3197       -2.0840        1.6557             5
     2        0.0040        0.3357        0.2928        0.4455        0.0056       -2.0840        1.6557        0.0000        0.1911        65       1        0.0945        0.8403        0.0596       -2.0840        1.6557             5
    -2        0.0938        0.5335       -0.2311        0.5889        0.0056       -2.0840        1.6557        0.0000        0.1911        65       2        0.0945        0.8403        0.0596       -2.0840        1.6557             5
     3       -0.1092       -0.9883        0.9899        1.4171        0.1990       -2.0840        1.6557        0.0000        0.1788        66       1        0.1248       -0.5183        0.6380       -2.0840        1.6557             5
    -3        0.3412        0.0249        0.1960        0.4416        0.1990       -2.0840        1.6557        0.0000        0.1788        66       2        0.1248       -0.5183        0.6380       -2.0840        1.6557             5
     3       -0.2613        0.6598        1.8184        1.9621        0.1990       -2.0840        1.6557        0.0000        0.3404        67       1       -0.0927        0.2199        0.9015       -2.0840        1.6557             5
     2        0.1908        0.1885        0.6794        0.7304        0.0056       -2.0840        1.6557        0.0000        0.3404        67       2       -0.0927        0.2199        0.9015       -2.0840        1.6557             5
     1       -0.2159       -0.1687        0.2881        0.3977        0.0099       -2.0840        1.6557        0.0000        0.3404        67       3       -0.0927        0.2199        0.9015       -2.0840        1.6557             5
    -3        0.2830       -0.1704        1.4975        1.5463        0.1990       -2.0840        1.6557        0.0000        0.4624        68       1       -0.0153       -0.0272        0.9247       -2.0840        1.6557             5
    -2       -0.2001       -0.2372        0.6913        0.7578        0.0056       -2.0840        1.6557        0.0000        0.4624        68       2       -0.0153       -0.0272        0.9247       -2.0840        1.6557             5
    -1       -0.1279        0.3277        0.5311        0.6371        0.0099       -2.0840        1.6557        0.0000        0.4624        68       3       -0.0153       -0.0272        0.9247       -2.0840        1.6557             5
     3       -0.1866       -0.5324        0.8937        1.0754        0.1990       -2.0840        1.6557        0.0000        0.2486        69       1       -0.0669       -0.1879        0.8260       -2.0840        1.6557             5
     3        0.1110        0.2965        1.0970        1.1590        0.1990       -2.0840        1.6557        0.0000        0.2486        69       2       -0.0669       -0.1879        0.8260       -2.0840        1.6557             5
     2       -0.0913       -0.2327        0.0692        0.2595        0.0056       -2.0840        1.6557        0.0000        0.2486        69       3       -0.0669       -0.1879        0.8260       -2.0840        1.6557             5
     1        0.0390        0.1797        1.1752        1.1895        0.0099       -2.0840        1.6557        0.0000        0.6359        70       1        0.0563        0.2981        0.9218       -2.0840        1.6557             5
    -3        0.0770        0.4345        0.7243        0.8712        0.1990       -2.0840        1.6557        0.0000        0.6359        70       2        0.0563        0.2981        0.9218       -2.0840        1.6557             5
    -2        0.0450       -0.2776        0.6927        0.7476        0.0056       -2.0840        1.6557        0.0000        0.3321        71       1        0.3022       -0.0725        0.8738       -2.0840        1.6557             5
    -2        0.6344       -0.0915        1.3900        1.5306        0.0056       -2.0840        1.6557        0.0000        0.3321        71       2        0.3022       -0.0725        0.8738       -2.0840        1.6557             5
    -1        0.0788        0.1870        0.1101        0.2311        0.0099       -2.0840        1.6557        0.0000        0.3321        71       3        0.3022       -0.0725        0.8738       -2.0840        1.6557             5
     2       -0.4194        0.3682        3.1003        3.1502        0.0056       -2.0840        1.6557        0.0000        0.2446        72       1       -0.2180        0.2203        0.9417       -2.0840        1.6557             5
