 indx, ityp, x, y, z, t, px, py, pz, e, mass       , vx, vy, vz
      1676        -2   -2.7098    2.1884    0.1263    0.2253   -0.1549    0.2367    0.0482    0.2870    0.0056   -0.0453    0.7307    0.5604
      1675         3   -2.7098    2.1884    0.1263    0.2253    0.0972    0.6947    0.6661    0.9876    0.1990   -0.0453    0.7307    0.5604
      2296        -2    0.0678    0.6759    0.0509    0.2256    0.2559    0.3651    0.2376    0.5053    0.0056   -0.1578    0.5065    0.2257
      2295         1    0.0678    0.6759    0.0509    0.2256   -0.4011    0.1009   -0.0300    0.4148    0.0099   -0.1578    0.5065    0.2257
       319        -3    0.1280    3.3373   -0.1852    0.2256    0.7265    0.6254   -2.1516    2.3639    0.1990    0.3131    0.3412   -0.8207
       318         1    0.1280    3.3373   -0.1852    0.2256    0.1112    0.2875   -0.0443    0.3116    0.0099    0.3131    0.3412   -0.8207
       985        -2   -3.3510   -2.4181    0.1123    0.2263   -0.0418    0.5618    0.3847    0.6822    0.0056    0.3386    0.5042    0.4962
       984         1   -3.3510   -2.4181    0.1123    0.2263    0.4327    0.0204    0.1882    0.4724    0.0099    0.3386    0.5042    0.4962
      2460        -1   -3.6728    1.0157   -0.1341    0.2263   -0.2650    0.2660   -0.6730    0.7707    0.0099   -0.4490    0.5292   -0.5924
      2459         1   -3.6728    1.0157   -0.1341    0.2263   -0.3370    0.4436   -0.1213    0.5702    0.0099   -0.4490    0.5292   -0.5924
      1247        -2   -2.1319    0.7997    0.0014    0.2266   -0.1204    0.3395    0.3406    0.4958    0.0056   -0.0423    0.5540    0.0063
      1246         1   -2.1319    0.7997    0.0014    0.2266    0.0837    0.1422   -0.3351    0.3737    0.0099   -0.0423    0.5540    0.0063
      2073         1   -0.6345   -3.3387   -0.1399    0.2277   -0.7267    0.4975   -0.9318    1.2821    0.0099   -0.4874    0.3185   -0.6144
      2074        -1   -0.6345   -3.3387   -0.1399    0.2277    0.0492   -0.0549    0.0779    0.1077    0.0099   -0.4874    0.3185   -0.6144
      2010         1    0.7012    0.6933   -0.1250    0.2282    0.8589    0.0625   -0.6254    1.0644    0.0099    0.8263    0.0657   -0.5479
      2011        -2    0.7012    0.6933   -0.1250    0.2282    0.1604    0.0186   -0.0504    0.1692    0.0056    0.8263    0.0657   -0.5479
      2245        -2   -3.4342    2.0874    0.2161    0.2282    1.5035   -0.5130    6.3568    6.5523    0.0056    0.2728   -0.1189    0.9468
      2244         1   -3.4342    2.0874    0.2161    0.2282    0.7708   -0.4784    1.5362    1.7841    0.0099    0.2728   -0.1189    0.9468
      1448        -3   -2.5419    0.6645   -0.1432    0.2285    0.2410   -0.5682   -0.3047    0.7164    0.1990   -0.1002   -0.4518   -0.6266
      1447         1   -2.5419    0.6645   -0.1432    0.2285   -0.3831   -0.0730   -0.5846    0.7028    0.0099   -0.1002   -0.4518   -0.6266
      1240         3   -2.1560    0.6696    0.0984    0.2297   -0.3282    0.2926    0.4925    0.6895    0.1990   -0.1464   -0.0197    0.4286
      1241        -2   -2.1560    0.6696    0.0984    0.2297    0.1743   -0.3133   -0.0423    0.3610    0.0056   -0.1464   -0.0197    0.4286
      2113         2   -1.0517    1.0491    0.1725    0.2302   -0.5104    0.4107    0.8109    1.0425    0.0056   -0.2701    0.5352    0.7494
      2114        -2   -1.0517    1.0491    0.1725    0.2302   -0.0168    0.6338    0.6515    0.9091    0.0056   -0.2701    0.5352    0.7494
       842        -1   -0.9489   -1.8534    0.1605    0.2308   -0.6940    0.2666    0.7716    1.0715    0.0099   -0.2851    0.3583    0.6953
       841         3   -0.9489   -1.8534    0.1605    0.2308    0.2228    0.3255    0.3775    0.5811    0.1990   -0.2851    0.3583    0.6953
       504        -1   -1.0704   -3.3934    0.1958    0.2312    0.2142    0.5590    0.9561    1.1280    0.0099    0.2437    0.4704    0.8469
       503         2   -1.0704   -3.3934    0.1958    0.2312    0.5201    0.8582    1.5957    1.8850    0.0056    0.2437    0.4704    0.8469
      1186         1   -1.2965   -2.9326    0.2070    0.2319   -0.9277   -1.3490    3.0616    3.4719    0.0099   -0.2509   -0.2759    0.8926
      1187        -2   -1.2965   -2.9326    0.2070    0.2319   -0.1206    0.1961    0.6685    0.7070    0.0056   -0.2509   -0.2759    0.8926
       268        -1    0.7663   -0.8189    0.1945    0.2320   -0.1827    0.8570    2.0888    2.2652    0.0099   -0.2414    0.3092    0.8385
       267         2    0.7663   -0.8189    0.1945    0.2320   -0.5079    0.0277    0.3103    0.5958    0.0056   -0.2414    0.3092    0.8385
       186        -2    0.6542   -2.6378    0.2158    0.2328   -0.5530   -1.9062    4.9484    5.3316    0.0056   -0.1119   -0.3563    0.9273
       185         1    0.6542   -2.6378    0.2158    0.2328   -0.1231   -0.2477    0.6568    0.7127    0.0099   -0.1119   -0.3563    0.9273
      1555        -1   -0.2188   -3.5846    0.2133    0.2330    1.7031    1.0636    4.4507    4.8827    0.0099    0.3221    0.1893    0.9154
      1554         1   -0.2188   -3.5846    0.2133    0.2330   -0.0222   -0.0755    0.3271    0.3366    0.0099    0.3221    0.1893    0.9154
        40        -2   -2.3430    1.0374    0.2086    0.2332   -0.0595    1.0292    2.3376    2.5548    0.0056   -0.1668    0.3720    0.8946
        39         2   -2.3430    1.0374    0.2086    0.2332   -0.6463    0.5450    1.4486    1.6773    0.0056   -0.1668    0.3720    0.8946
       365        -2   -1.4528   -0.1400    0.1668    0.2341   -0.4556    0.2387    0.2542    0.5737    0.0056   -0.5172   -0.1068    0.7124
       364         2   -1.4528   -0.1400    0.1668    0.2341   -0.4283   -0.4211    0.9631    1.1350    0.0056   -0.5172   -0.1068    0.7124
      1496         1    0.7813   -0.2054   -0.1851    0.2352    0.2313    0.0419   -0.0718    0.2460    0.0099    0.1425    0.4861   -0.7872
      1497        -1    0.7813   -0.2054   -0.1851    0.2352    0.0826    1.0292   -1.6627    1.9572    0.0099    0.1425    0.4861   -0.7872
      1692         2   -2.9105    0.1732    0.1886    0.2360    0.0566   -0.0110   -0.0978    0.1136    0.0056    0.3566   -0.2842    0.7993
      1693        -3   -2.9105    0.1732    0.1886    0.2360    0.7678   -0.6461    1.9458    2.1984    0.1990    0.3566   -0.2842    0.7993
      1345        -2    2.2924   -3.4138    0.0298    0.2363    0.2012   -0.4126    0.3022    0.5496    0.0056    0.0476   -0.3032    0.1259
      1344         2    2.2924   -3.4138    0.0298    0.2363   -0.1609    0.1559   -0.1955    0.2974    0.0056    0.0476   -0.3032    0.1259
      2241        -3   -2.1236    1.1775   -0.1974    0.2373    0.1913   -0.1430   -0.0777    0.3204    0.1990    0.4033   -0.1986   -0.8317
      2240         1   -2.1236    1.1775   -0.1974    0.2373    0.8949   -0.3919   -2.1621    2.3726    0.0099    0.4033   -0.1986   -0.8317
      2099         1   -1.0112    0.9581   -0.1401    0.2375    0.3272    0.1968   -0.6813    0.7810    0.0099   -0.0912    0.1356   -0.5900
      2100        -3   -1.0112    0.9581   -0.1401    0.2375   -0.4433   -0.0242   -0.0694    0.4914    0.1990   -0.0912    0.1356   -0.5900
        18        -3    0.1756   -1.0127   -0.1020    0.2377   -0.2668    0.1322   -0.6365    0.7303    0.1990   -0.0739    0.1926   -0.4289
        17         2    0.1756   -1.0127   -0.1020    0.2377    0.1918    0.0634    0.2010    0.2850    0.0056   -0.0739    0.1926   -0.4289
      2320        -2   -0.0758    0.5472    0.1540    0.2379   -0.3031   -0.0201    0.3453    0.4599    0.0056   -0.7534   -0.0605    0.6474
      2319         1   -0.0758    0.5472    0.1540    0.2379   -0.7708   -0.0662    0.5775    0.9654    0.0099   -0.7534   -0.0605    0.6474
       942         3   -2.8539   -3.1810   -0.1854    0.2380   -0.6695    0.5302   -0.9683    1.3063    0.1990   -0.5234    0.2516   -0.7791
       943        -1   -2.8539   -3.1810   -0.1854    0.2380   -0.4328   -0.0003   -0.6725    0.7998    0.0099   -0.5234    0.2516   -0.7791
      2087         1   -1.1144    0.9325    0.1850    0.2387   -0.2980    0.2930    0.2518    0.4880    0.0099   -0.5233    0.0276    0.7751
      2088        -2   -1.1144    0.9325    0.1850    0.2387   -0.7842   -0.2359    1.3512    1.5800    0.0056   -0.5233    0.0276    0.7751
       226         2   -0.4956   -3.4942    0.2203    0.2395   -1.5181    0.2372    3.2945    3.6351    0.0056   -0.3630    0.1076    0.9198
       227        -2   -0.4956   -3.4942    0.2203    0.2395   -0.4223    0.3379    1.6223    1.7101    0.0056   -0.3630    0.1076    0.9198
      1444        -2   -2.5390    0.8592   -0.2164    0.2395    0.0443    1.0590   -2.9628    3.1467    0.0056   -0.0834    0.3819   -0.9036
      1443         1   -2.5390    0.8592   -0.2164    0.2395   -0.4183    0.6534   -1.0887    1.3369    0.0099   -0.0834    0.3819   -0.9036
      2141         1    0.2127   -0.1785    0.1152    0.2400   -0.1219    0.2797    0.6153    0.6868    0.0099   -0.2474    0.5782    0.4802
      2142        -2    0.2127   -0.1785    0.1152    0.2400   -0.1420    0.3371   -0.1029    0.3801    0.0056   -0.2474    0.5782    0.4802
      2051         1   -0.6040   -3.4917    0.1099    0.2402   -0.0623   -0.4712    0.5396    0.7192    0.0099   -0.3354   -0.3350    0.4576
      2052        -1   -0.6040   -3.4917    0.1099    0.2402   -0.2856    0.1237   -0.0650    0.3181    0.0099   -0.3354   -0.3350    0.4576
       223        -2   -0.3232   -3.5852    0.1706    0.2408   -0.1114    0.0364    0.5911    0.6027    0.0056    0.3548   -0.2711    0.7086
       222         3   -0.3232   -3.5852    0.1706    0.2408    0.6944   -0.4818    0.5730    1.0403    0.1990    0.3548   -0.2711    0.7086
      2324        -2    0.0066    0.6218   -0.2043    0.2428   -0.2792    0.5985   -0.9004    1.1166    0.0056   -0.3989    0.2478   -0.8414
      2323         1    0.0066    0.6218   -0.2043    0.2428   -0.8292    0.0900   -1.4377    1.6622    0.0099   -0.3989    0.2478   -0.8414
       932        -1   -2.6504   -3.3418    0.1555    0.2429    0.2450   -0.6931    0.7103    1.0222    0.0099    0.3250   -0.4156    0.6402
       931         3   -2.6504   -3.3418    0.1555    0.2429    0.2016    0.1220    0.1695    0.3519    0.1990    0.3250   -0.4156    0.6402
       930        -1   -2.6445   -3.2325   -0.1986    0.2430    0.0810   -0.2223   -0.0257    0.2382    0.0099    0.3494    0.0345   -0.8173
       929        -2   -2.6445   -3.2325   -0.1986    0.2430    0.3274    0.2538   -0.4746    0.6299    0.0056    0.3494    0.0345   -0.8173
       928        -3   -2.6445   -3.2325   -0.1986    0.2430    0.4448    0.0528   -1.4952    1.5735    0.1990    0.3494    0.0345   -0.8173
      1823         1   -1.1838    3.5588   -0.1040    0.2443   -0.0215   -0.1670    0.1074    0.1999    0.0099    0.2238    0.3679   -0.4255
      1824        -1   -1.1838    3.5588   -0.1040    0.2443    0.2419    0.5292   -0.5263    0.7846    0.0099    0.2238    0.3679   -0.4255
        48        -3   -2.4852    0.9476   -0.1164    0.2444   -0.6262    0.0173   -0.5753    0.8735    0.1990   -0.7408   -0.0125   -0.4762
        47         2   -2.4852    0.9476   -0.1164    0.2444   -0.1460   -0.0304    0.0790    0.1688    0.0056   -0.7408   -0.0125   -0.4762
       155         2   -2.1373    1.7096    0.2304    0.2446   -0.4194    0.3682    3.1003    3.1502    0.0056   -0.2180    0.2203    0.9417
       156        -3   -2.1373    1.7096    0.2304    0.2446   -1.1330    1.2006    3.6054    3.9704    0.1990   -0.2180    0.2203    0.9417
      1656         1   -4.9496   -0.9431    0.1781    0.2449   -0.1709    0.2419    0.5559    0.6299    0.0099   -0.0587   -0.2012    0.7271
      1654         3   -4.9496   -0.9431    0.1781    0.2449    0.2127   -0.3972    0.6813    0.8408    0.1990   -0.0587   -0.2012    0.7271
      1655         2   -4.9496   -0.9431    0.1781    0.2449   -0.1420   -0.1880    0.0035    0.2357    0.0056   -0.0587   -0.2012    0.7271
       511         2   -0.9638   -3.3527   -0.0999    0.2451    0.5088    0.4467   -0.2423    0.7191    0.0056    0.6644    0.6095   -0.4076
       512        -1   -0.9638   -3.3527   -0.0999    0.2451    0.1315    0.1408   -0.1505    0.2446    0.0099    0.6644    0.6095   -0.4076
      1147         2   -2.0870    1.3854    0.0080    0.2457   -0.3555    0.2502   -0.0699    0.4403    0.0056   -0.1120    0.0290    0.0327
      1148        -2   -2.0870    1.3854    0.0080    0.2457    0.2656   -0.2269    0.0962    0.3624    0.0056   -0.1120    0.0290    0.0327
       595        -1   -0.0941    1.7411   -0.1312    0.2472   -0.1223   -0.0700   -0.1551    0.2098    0.0099   -0.0009    0.0347   -0.5308
       596        -2   -0.0941    1.7411   -0.1312    0.2472   -0.2681   -0.0489   -0.3924    0.4777    0.0056   -0.0009    0.0347   -0.5308
       597        -1   -0.0941    1.7411   -0.1312    0.2472    0.3893    0.1574   -0.0415    0.4221    0.0099   -0.0009    0.0347   -0.5308
       505         1   -1.2026   -3.6583    0.1162    0.2481   -0.2795   -0.4332    0.5859    0.7805    0.0099   -0.3059   -0.6292    0.4682
       506        -1   -1.2026   -3.6583    0.1162    0.2481   -0.0315   -0.2067   -0.1098    0.2364    0.0099   -0.3059   -0.6292    0.4682
       147         3   -2.1006    1.6090    0.2053    0.2486   -0.1866   -0.5324    0.8937    1.0754    0.1990   -0.0669   -0.1879    0.8260
       149         2   -2.1006    1.6090    0.2053    0.2486   -0.0913   -0.2327    0.0692    0.2595    0.0056   -0.0669   -0.1879    0.8260
       148         3   -2.1006    1.6090    0.2053    0.2486    0.1110    0.2965    1.0970    1.1590    0.1990   -0.0669   -0.1879    0.8260
       864        -1   -0.1059   -3.7780    0.1306    0.2487   -0.1327   -0.1880    0.3106    0.3866    0.0099    0.4594   -0.0218    0.5252
       863         1   -0.1059   -3.7780    0.1306    0.2487    0.6351    0.1642    0.2638    0.7071    0.0099    0.4594   -0.0218    0.5252
       594        -2    0.1221    1.6868   -0.1096    0.2488    0.0389    0.0171   -0.0348    0.0552    0.0056    0.8679   -0.1840   -0.4405
       593         2    0.1221    1.6868   -0.1096    0.2488    0.8136   -0.1978   -0.3978    0.9271    0.0056    0.8679   -0.1840   -0.4405
      1253        -3   -2.0299    0.6780    0.2244    0.2492    0.7318    0.0280    0.7921    1.0970    0.1990    0.3712    0.0154    0.9005
      1252         1   -2.0299    0.6780    0.2244    0.2492    0.8198    0.0363    2.9721    3.0834    0.0099    0.3712    0.0154    0.9005
       235         1   -0.3295   -3.5112    0.2335    0.2494    1.3206   -0.0276    3.9607    4.1751    0.0099    0.3172    0.0349    0.9363
       234         1   -0.3295   -3.5112    0.2335    0.2494    0.1368    0.2976    0.6296    0.7098    0.0099    0.3172    0.0349    0.9363
       233         2   -0.3295   -3.5112    0.2335    0.2494    0.5729   -0.0465    1.4026    1.5158    0.0056    0.3172    0.0349    0.9363
        45         3   -2.2252    0.9887    0.0927    0.2495    0.1272   -0.0618    0.5377    0.5905    0.1990    0.3163    0.1527    0.3716
        46        -2   -2.2252    0.9887    0.0927    0.2495    0.1626    0.2016   -0.1973    0.3256    0.0056    0.3163    0.1527    0.3716
       180         1    0.6335   -2.5859    0.2059    0.2498    0.1048   -0.4358    1.3505    1.4230    0.0099   -0.1870   -0.1240    0.8244
       179         1    0.6335   -2.5859    0.2059    0.2498   -0.4829   -0.0866    0.6343    0.8019    0.0099   -0.1870   -0.1240    0.8244
       178         1    0.6335   -2.5859    0.2059    0.2498   -0.0822    0.2171    0.0444    0.2366    0.0099   -0.1870   -0.1240    0.8244
      2056        -3   -0.4420   -3.5009    0.2149    0.2501    0.8162   -0.7489    2.2236    2.4922    0.1990    0.3257   -0.3588    0.8593
      2055         2   -0.4420   -3.5009    0.2149    0.2501    0.1641   -0.3310    0.3628    0.5179    0.0056    0.3257   -0.3588    0.8593
        23         2    0.1309   -1.1300   -0.1446    0.2504   -0.0514   -0.4580   -0.7686    0.8962    0.0056   -0.2486   -0.2855   -0.5776
        24        -1    0.1309   -1.1300   -0.1446    0.2504   -0.2421    0.1210    0.0867    0.2844    0.0099   -0.2486   -0.2855   -0.5776
         1         3    0.1670   -0.8726   -0.1002    0.2504    0.0837    0.6252   -0.3165    0.7333    0.1990   -0.1045    0.7425   -0.4000
         2        -2    0.1670   -0.8726   -0.1002    0.2504   -0.1816    0.0702   -0.0581    0.2033    0.0056   -0.1045    0.7425   -0.4000
      1996        -2    0.5981    0.7156   -0.2330    0.2510    1.2726    0.6164   -3.4357    3.7153    0.0056    0.3405    0.1486   -0.9281
      1995         1    0.5981    0.7156   -0.2330    0.2510    0.6544    0.2248   -1.8160    1.9434    0.0099    0.3405    0.1486   -0.9281
      1091         1   -1.4088    1.3344    0.2285    0.2512    0.4305    0.7621    2.0301    2.2108    0.0099    0.2373    0.1860    0.9099
      1093         1   -1.4088    1.3344    0.2285    0.2512    0.3916    0.2744    0.4756    0.6745    0.0099    0.2373    0.1860    0.9099
      1092         1   -1.4088    1.3344    0.2285    0.2512    0.2592   -0.1890    1.6395    1.6706    0.0099    0.2373    0.1860    0.9099
       970        -2   -2.7684    3.5441   -0.1477    0.2518   -0.2322   -0.2992   -0.0871    0.3887    0.0056   -0.5647   -0.0189   -0.5864
       969         1   -2.7684    3.5441   -0.1477    0.2518   -0.4409    0.2767   -0.6119    0.8034    0.0099   -0.5647   -0.0189   -0.5864
      1234         3   -2.0450    0.5934    0.2113    0.2520    0.3244   -0.8700    1.4181    1.7066    0.1990    0.3068   -0.3204    0.8384
      1235        -2   -2.0450    0.5934    0.2113    0.2520    0.4829    0.0270    0.7881    0.9247    0.0056    0.3068   -0.3204    0.8384
      1157         1   -1.9945    1.3268    0.2361    0.2521    0.9849   -0.3243    2.3640    2.5814    0.0099    0.2576   -0.2041    0.9365
      1158        -1   -1.9945    1.3268    0.2361    0.2521    0.6505   -0.9716    3.5817    3.7677    0.0099    0.2576   -0.2041    0.9365
       385        -1   -1.1324   -0.0953   -0.1524    0.2532    0.2655    0.0292   -0.1317    0.2980    0.0099    0.7871    0.0777   -0.6019
       384         1   -1.1324   -0.0953   -0.1524    0.2532    0.6947    0.0656   -0.6026    0.9220    0.0099    0.7871    0.0777   -0.6019
      1548         2   -0.2250   -3.5578    0.2283    0.2534    0.3582    0.4021    2.2232    2.2875    0.0056    0.2719    0.2798    0.9009
      1549        -2   -0.2250   -3.5578    0.2283    0.2534    0.7633    0.7520    1.4931    1.8378    0.0056    0.2719    0.2798    0.9009
       359        -1   -1.2604   -0.0673    0.2239    0.2539    0.2890    0.0999    2.1031    2.1252    0.0099    0.2807    0.1880    0.8818
       357        -1   -1.2604   -0.0673    0.2239    0.2539    0.5521    0.4025    0.9270    1.1516    0.0099    0.2807    0.1880    0.8818
       358        -2   -1.2604   -0.0673    0.2239    0.2539    0.1381    0.1533    0.0460    0.2115    0.0056    0.2807    0.1880    0.8818
      1451         1   -2.2819    0.7162   -0.0616    0.2540    0.5338   -0.0611   -0.0968    0.5460    0.0099    0.9335   -0.2027   -0.2424
      1452        -2   -2.2819    0.7162   -0.0616    0.2540    0.2355   -0.1059   -0.1029    0.2780    0.0056    0.9335   -0.2027   -0.2424
      2293         2    0.0048    0.4936   -0.2239    0.2541   -0.5940   -0.3821   -1.4579    1.6200    0.0056   -0.3882   -0.2675   -0.8810
      2294        -1    0.0048    0.4936   -0.2239    0.2541   -0.7500   -0.5441   -1.5922    1.8423    0.0099   -0.3882   -0.2675   -0.8810
      1384        -2    3.3999   -2.1532    0.1916    0.2541    0.0434    0.0340    0.2368    0.2432    0.0056   -0.2454    0.5440    0.7539
      1383         3    3.3999   -2.1532    0.1916    0.2541   -0.4840    0.9428    1.1169    1.5525    0.1990   -0.2454    0.5440    0.7539
       859         1   -0.2264   -3.8850    0.2268    0.2556   -0.1643   -0.9175    2.1629    2.3552    0.0099   -0.0248   -0.4397    0.8872
       860        -3   -0.2264   -3.8850    0.2268    0.2556    0.0746   -0.6747    1.0500    1.2661    0.1990   -0.0248   -0.4397    0.8872
      2151        -2    0.3915   -0.2820    0.0976    0.2562    0.5714    0.0806    0.0661    0.5809    0.0056    0.4662    0.1377    0.3812
      2150         1    0.3915   -0.2820    0.0976    0.2562   -0.1519    0.0433    0.2768    0.3189    0.0099    0.4662    0.1377    0.3812
      2583         1   -2.1514    1.1476   -0.1979    0.2565   -0.1302   -0.7947   -0.5437    0.9717    0.0099   -0.1148   -0.4447   -0.7717
      2584        -2   -2.1514    1.1476   -0.1979    0.2565   -0.0878   -0.0499   -0.9220    0.9275    0.0056   -0.1148   -0.4447   -0.7717
      2020         3    0.5164    0.7162   -0.2430    0.2567    0.1284    0.9240   -2.0648    2.2744    0.1990    0.0146    0.1477   -0.9466
      2021        -4    0.5164    0.7162   -0.2430    0.2567   -0.0205    0.1663   -4.9220    5.1065    1.3500    0.0146    0.1477   -0.9466
       710        -2    2.4401    2.3761   -0.2338    0.2573    0.9903    0.1794   -2.0886    2.3184    0.0056    0.3553   -0.0875   -0.9085
       709         3    2.4401    2.3761   -0.2338    0.2573    0.5667   -0.5629   -1.8920    2.0633    0.1990    0.3553   -0.0875   -0.9085
      2677         1    0.6393    3.7460    0.1487    0.2580    0.1130    0.3181    0.3260    0.4694    0.0099   -0.2194    0.6798    0.5764
      2678        -1    0.6393    3.7460    0.1487    0.2580   -0.3639    0.4592    0.3330    0.6740    0.0099   -0.2194    0.6798    0.5764
      2487        -1    0.6141    0.6834    0.1932    0.2590    0.1890    0.5397    0.6407    0.8588    0.0099    0.2899    0.5943    0.7460
      2486         1    0.6141    0.6834    0.1932    0.2590    0.3083    0.4797    0.6389    0.8564    0.0099    0.2899    0.5943    0.7460
        55         1   -2.3197    0.7719    0.0662    0.2592    0.1184    0.0479    0.1203    0.1758    0.0099   -0.0602   -0.6897    0.2555
        56        -1   -2.3197    0.7719    0.0662    0.2592   -0.1674   -0.6088    0.0875    0.6375    0.0099   -0.0602   -0.6897    0.2555
       614         2   -0.4624    2.0720    0.1940    0.2604   -0.6980   -0.5189    1.0531    1.3659    0.0056   -0.2951   -0.2092    0.7447
       615        -1   -0.4624    2.0720    0.1940    0.2604    0.1970    0.1636    0.2115    0.3323    0.0099   -0.2951   -0.2092    0.7447
        14        -2    0.2688   -1.0319    0.2344    0.2606    0.3560    0.2761    0.3823    0.5909    0.0056    0.2903    0.1022    0.8992
        15        -2    0.2688   -1.0319    0.2344    0.2606   -0.0165    0.1596    1.4525    1.4614    0.0056    0.2903    0.1022    0.8992
        16        -2    0.2688   -1.0319    0.2344    0.2606    0.8069   -0.0320    1.7159    1.8964    0.0056    0.2903    0.1022    0.8992
      1510        -3    2.5923   -0.4191    0.2067    0.2606   -0.0711    0.2578    0.4500    0.5601    0.1990   -0.3740    0.4151    0.7932
      1509         2    2.5923   -0.4191    0.2067    0.2606   -0.6913    0.5882    1.1669    1.4783    0.0056   -0.3740    0.4151    0.7932
       474         2   -2.4508   -2.6988    0.0766    0.2607   -0.2175   -0.1903    0.0299    0.2906    0.0056   -0.6316   -0.6973    0.2939
       475        -1   -2.4508   -2.6988    0.0766    0.2607   -0.3050   -0.3865    0.2132    0.5366    0.0099   -0.6316   -0.6973    0.2939
       121        -1   -1.7576   -3.0211   -0.1376    0.2610   -0.4587   -0.0634   -0.3362    0.5724    0.0099   -0.2459   -0.4146   -0.5271
       120         2   -1.7576   -3.0211   -0.1376    0.2610    0.2017   -0.3700   -0.2147    0.4730    0.0056   -0.2459   -0.4146   -0.5271
      2265        -3   -3.4494    2.2104   -0.1948    0.2615   -0.0041    0.7445   -0.7031    1.0432    0.1990    0.1800    0.3669   -0.7449
      2264         1   -3.4494    2.2104   -0.1948    0.2615    0.3088   -0.1234   -0.5579    0.6496    0.0099    0.1800    0.3669   -0.7449
      1670        -1   -2.6078    2.0620   -0.0426    0.2622    0.4238   -0.1187   -0.2011    0.4839    0.0099    0.3501    0.1458   -0.1625
      1669         1   -2.6078    2.0620   -0.0426    0.2622   -0.1536    0.2312    0.0757    0.2879    0.0099    0.3501    0.1458   -0.1625
      2383        -2   -3.1331   -1.1839    0.1535    0.2626    0.2373   -0.1150   -0.1094    0.2855    0.0056   -0.0910   -0.0064    0.5848
      2382         1   -3.1331   -1.1839    0.1535    0.2626   -0.3410    0.1077    0.7761    0.8546    0.0099   -0.0910   -0.0064    0.5848
      1894         2    1.4161   -2.4721   -0.1909    0.2634    0.7594    0.3463   -0.9283    1.2484    0.0056    0.4149    0.0779   -0.7248
      1895        -1    1.4161   -2.4721   -0.1909    0.2634   -0.1059   -0.2236   -0.2135    0.3269    0.0099    0.4149    0.0779   -0.7248
      2464        -2   -3.6303   -1.1527   -0.2454    0.2642    0.6142    1.0025   -2.0414    2.3558    0.0056    0.1734    0.2907   -0.9288
      2463         1   -3.6303   -1.1527   -0.2454    0.2642    0.3272    0.5760   -3.0019    3.0742    0.0099    0.1734    0.2907   -0.9288
      1668        -2   -2.6725    2.1217    0.1723    0.2648   -0.3087   -0.0108    0.1736    0.3543    0.0056    0.1023    0.3698    0.6506
      1667         1   -2.6725    2.1217    0.1723    0.2648    0.4406    0.4878    0.6657    0.9356    0.0099    0.1023    0.3698    0.6506
       542         2   -1.1194   -3.5480   -0.1691    0.2651    0.1397    0.0109   -0.2012    0.2453    0.0056    0.0277   -0.1731   -0.6379
       544         1   -1.1194   -3.5480   -0.1691    0.2651   -0.3174    0.1461   -0.1325    0.3739    0.0099    0.0277   -0.1731   -0.6379
       543         1   -1.1194   -3.5480   -0.1691    0.2651    0.2125   -0.3738   -0.4656    0.6339    0.0099    0.0277   -0.1731   -0.6379
      2300        -1   -0.0100    0.6128   -0.1953    0.2664   -0.0321   -0.0254    0.1134    0.1210    0.0099   -0.4258    0.1922   -0.7331
      2299         1   -0.0100    0.6128   -0.1953    0.2664   -0.6486    0.3327   -1.2853    1.4776    0.0099   -0.4258    0.1922   -0.7331
      2674         1    0.7094    3.5207    0.1732    0.2666   -0.3693   -0.2498    0.3204    0.5491    0.0099    0.0504   -0.1872    0.6495
      2672         2    0.7094    3.5207    0.1732    0.2666    0.0849   -0.0312    0.3137    0.3265    0.0056    0.0504   -0.1872    0.6495
      2673         1    0.7094    3.5207    0.1732    0.2666    0.3488    0.0418    0.1960    0.4024    0.0099    0.0504   -0.1872    0.6495
       647         2   -1.7335    2.2528    0.2350    0.2667    0.4879    0.9128    1.7044    1.9941    0.0056    0.1367    0.2686    0.8811
       648         2   -1.7335    2.2528    0.2350    0.2667   -0.2321    0.0764    0.3638    0.4383    0.0056    0.1367    0.2686    0.8811
       646         1   -1.7335    2.2528    0.2350    0.2667    0.1957   -0.1022    0.8413    0.8698    0.0099    0.1367    0.2686    0.8811
       912        -2   -1.2062    0.7990   -0.2360    0.2678    0.0451    0.1951   -0.0348    0.2033    0.0056    0.1964    0.3580   -0.8809
       911         2   -1.2062    0.7990   -0.2360    0.2678    0.5998    0.9807   -2.8586    3.0811    0.0056    0.1964    0.3580   -0.8809
      2652        -2   -4.4645   -3.5353   -0.2237    0.2683   -0.3860   -0.5644   -1.4169    1.5732    0.0056   -0.0869   -0.4681   -0.8338
      2651         2   -4.4645   -3.5353   -0.2237    0.2683    0.1767   -0.5631   -0.5914    0.8355    0.0056   -0.0869   -0.4681   -0.8338
      1954        -2   -1.0746    0.3972   -0.0540    0.2690   -0.1081    0.5882   -0.0741    0.6027    0.0056   -0.1383    0.9536   -0.2008
      1953         2   -1.0746    0.3972   -0.0540    0.2690    0.0026    0.1395   -0.0791    0.1605    0.0056   -0.1383    0.9536   -0.2008
      1386        -3    3.6522   -2.2426    0.0681    0.2691    0.2881   -0.0939    0.2258    0.4271    0.1990    0.7059    0.1814    0.2533
      1385         1    3.6522   -2.2426    0.0681    0.2691    0.2641    0.2358   -0.0276    0.3552    0.0099    0.7059    0.1814    0.2533
